part,condition,subject_id,item_id,RT,P1,N170,N400
I,Excl_known,sub-01,120,567,9.882,-0.026,-0.360
I,Informed,sub-01,3,1210,-0.090,-3.692,-6.983
I,Informed,sub-01,38,591,10.660,5.239,0.212
I,Naive,sub-01,119,830,-6.148,2.748,1.527
I,Naive,sub-01,107,2003,2.033,4.988,-0.622
I,Excl_informed,sub-01,66,914,3.066,18.399,-4.149
I,Excl_informed,sub-01,5,2039,3.443,3.142,3.834
I,Naive,sub-01,59,778,3.128,3.598,-2.256
I,Naive,sub-01,54,764,6.130,6.051,6.365
I,Excl_informed,sub-01,97,736,3.862,4.845,-1.425
I,Excl_informed,sub-01,104,908,7.811,-0.376,-2.839
I,Excl_informed,sub-01,72,1211,9.204,5.809,0.400
I,Excl_known,sub-01,22,1379,3.902,6.762,-4.185
I,Excl_informed,sub-01,36,937,3.539,1.430,-1.262
I,Naive,sub-01,117,1164,21.343,1.535,7.668
I,Excl_informed,sub-01,69,887,1.626,6.202,0.716
I,Naive,sub-01,28,1243,0.018,1.249,3.563
I,Excl_naive,sub-01,106,1604,3.983,3.666,1.804
I,Naive,sub-01,30,879,11.546,9.348,0.471
I,Excl_informed,sub-01,99,932,-1.618,10.202,1.461
II,Excl_informed,sub-01,45,0,-0.811,2.332,1.443
II,Excl_informed,sub-01,1,1734,2.617,3.076,-3.898
II,Informed,sub-01,35,1622,1.704,2.981,2.980
II,Excl_known,sub-01,79,1661,-1.637,0.706,-3.783
II,Naive,sub-01,17,1675,2.561,-0.184,3.790
II,Excl_informed,sub-01,31,1953,0.567,-1.459,3.895
II,Excl_known,sub-01,57,2612,3.578,-3.024,6.011
II,Informed,sub-01,3,2053,3.208,-1.469,4.954
II,Naive,sub-01,55,1247,4.184,0.966,0.855
II,Naive,sub-01,48,1931,2.077,1.512,5.898
II,Excl_informed,sub-01,66,2661,-1.909,1.805,-2.753
II,Naive,sub-01,108,1145,5.304,13.626,1.409
II,Excl_informed,sub-01,105,1702,1.992,-8.806,5.748
II,Naive,sub-01,89,1618,3.509,-1.536,2.364
II,Excl_naive,sub-01,106,0,3.124,5.295,-0.017
II,Naive,sub-01,111,1645,4.980,4.950,1.987
II,Excl_informed,sub-01,40,1651,11.011,5.727,2.557
II,Naive,sub-01,46,1057,7.659,9.428,-0.699
II,Naive,sub-01,76,1154,9.565,6.272,5.724
II,Excl_informed,sub-01,63,1453,-0.856,-0.472,0.103
II,Naive,sub-01,118,797,1.884,4.781,1.732
II,Naive,sub-01,116,1381,3.994,2.792,2.567
II,Excl_informed,sub-01,70,799,1.119,2.603,-2.768
II,Excl_informed,sub-01,10,1439,3.310,-0.874,5.883
II,Naive,sub-01,60,1455,-1.200,-0.050,-2.530
II,Excl_informed,sub-01,13,1558,0.487,2.967,0.511
II,Informed,sub-01,103,1270,1.098,-2.622,5.071
II,Excl_informed,sub-01,71,890,4.166,-3.789,0.155
II,Naive,sub-01,86,1045,0.345,-3.467,3.191
II,Excl_informed,sub-01,94,2775,4.051,2.704,-4.065
III,Excl_informed,sub-01,31,2606,2.319,3.488,1.858
III,Excl_naive,sub-01,106,1211,12.654,4.441,-5.511
III,Excl_informed,sub-01,40,1570,14.677,11.961,-1.635
III,Naive,sub-01,55,904,7.668,-1.462,0.415
III,Excl_informed,sub-01,94,1340,6.492,5.662,4.164
III,Naive,sub-01,108,1091,3.016,7.284,-2.256
III,Excl_informed,sub-01,70,1227,1.997,5.769,1.221
III,Excl_informed,sub-01,63,1043,3.577,1.668,-0.759
III,Excl_known,sub-01,79,1405,-2.515,16.732,4.239
III,Naive,sub-01,118,1212,3.785,3.508,5.955
III,Excl_informed,sub-01,105,890,4.181,1.600,1.858
III,Excl_known,sub-01,57,1309,8.296,-0.880,7.082
III,Naive,sub-01,111,1575,2.055,6.475,-1.158
III,Excl_informed,sub-01,71,1237,1.307,0.724,1.292
III,Naive,sub-01,48,1408,0.617,-0.848,0.144
III,Naive,sub-01,116,1219,5.525,6.740,1.982
III,Naive,sub-01,76,1286,2.683,-2.276,-1.582
III,Naive,sub-01,46,1158,10.017,-0.116,1.247
III,Informed,sub-01,103,999,5.223,4.061,1.908
III,Informed,sub-01,3,1731,7.226,5.987,7.498
III,Naive,sub-01,86,1557,3.617,4.320,1.424
III,Excl_informed,sub-01,10,1562,1.281,5.328,-0.375
III,Naive,sub-01,89,1665,6.783,8.604,0.677
III,Excl_informed,sub-01,66,1556,6.567,4.825,-3.298
III,Excl_informed,sub-01,1,1735,2.469,1.225,0.303
III,Informed,sub-01,35,1194,-5.583,3.135,-0.990
III,Excl_informed,sub-01,13,1418,7.047,-3.398,-0.449
III,Naive,sub-01,17,1515,3.527,0.065,-0.376
III,Naive,sub-01,60,1591,0.933,10.585,2.312
III,Excl_informed,sub-01,45,2852,3.729,4.333,0.351
II,Naive,sub-01,26,1438,12.632,10.705,-1.177
II,Naive,sub-01,117,1650,3.147,-1.882,0.039
II,Informed,sub-01,37,2838,-0.491,1.122,-0.444
II,Naive,sub-01,107,1625,0.461,-0.691,4.581
II,Excl_informed,sub-01,68,2357,-0.028,-2.769,3.136
II,Naive,sub-01,53,1620,4.693,-3.497,5.159
II,Excl_informed,sub-01,104,1063,0.409,-0.187,1.015
II,Excl_known,sub-01,110,1187,2.623,2.718,-4.747
II,Naive,sub-01,115,1759,3.708,2.738,1.791
II,Excl_known,sub-01,80,1079,4.328,3.041,0.349
II,Naive,sub-01,27,777,4.428,-2.987,-1.809
II,Excl_informed,sub-01,73,2356,8.282,10.357,-1.391
II,Excl_informed,sub-01,100,1932,-0.076,-0.581,0.905
II,Naive,sub-01,20,1467,0.717,8.093,2.115
II,Naive,sub-01,28,1511,1.037,-3.805,3.223
II,Naive,sub-01,78,832,9.294,1.136,-7.216
II,Naive,sub-01,50,1214,1.295,4.637,-8.189
II,Naive,sub-01,54,1735,8.573,1.225,-2.551
II,Excl_informed,sub-01,74,743,3.978,3.566,-1.857
II,Excl_informed,sub-01,33,1194,-2.982,2.828,4.709
II,Excl_known,sub-01,120,581,0.193,3.996,-3.729
II,Excl_informed,sub-01,12,1944,0.978,-4.856,3.183
II,Informed,sub-01,14,1041,3.950,-2.561,3.184
II,Excl_informed,sub-01,72,929,5.297,4.339,0.430
II,Naive,sub-01,113,764,2.073,6.969,-7.889
II,Informed,sub-01,92,1730,4.649,-1.807,5.711
II,Informed,sub-01,43,1448,6.181,3.877,3.832
II,Excl_informed,sub-01,36,1509,9.918,11.528,1.928
II,Excl_informed,sub-01,69,1514,4.299,7.749,0.747
II,Excl_informed,sub-01,6,2791,5.162,3.993,-3.523
III,Excl_informed,sub-01,74,768,3.073,5.560,-5.505
III,Naive,sub-01,107,1540,15.341,2.207,1.735
III,Naive,sub-01,117,1710,10.779,7.757,3.302
III,Naive,sub-01,115,1605,8.055,5.815,-4.295
III,Excl_known,sub-01,110,1250,0.047,5.856,2.934
III,Informed,sub-01,43,811,9.689,13.445,2.338
III,Excl_informed,sub-01,72,1025,-0.362,2.136,-8.801
III,Excl_informed,sub-01,6,1172,5.188,12.196,-2.057
III,Informed,sub-01,92,859,9.620,4.512,3.837
III,Excl_informed,sub-01,68,2186,4.862,2.339,-1.298
III,Excl_known,sub-01,80,1263,0.894,5.430,-2.446
III,Naive,sub-01,50,1298,1.621,3.386,-4.161
III,Naive,sub-01,53,2146,5.299,-2.487,2.580
III,Naive,sub-01,113,1210,-0.367,4.503,0.046
III,Naive,sub-01,20,1571,9.482,6.738,3.326
III,Excl_informed,sub-01,36,944,5.290,3.274,8.441
III,Excl_known,sub-01,120,1223,8.717,7.848,2.078
III,Informed,sub-01,37,1507,4.587,6.115,-0.356
III,Informed,sub-01,14,643,4.625,3.503,-0.886
III,Excl_informed,sub-01,73,1054,1.767,7.129,-1.410
III,Naive,sub-01,54,1232,5.073,3.427,-1.576
III,Excl_informed,sub-01,100,737,-1.901,4.207,4.892
III,Excl_informed,sub-01,33,1320,-0.498,5.464,-3.483
III,Naive,sub-01,78,784,4.664,2.356,0.202
III,Excl_informed,sub-01,69,1302,7.458,2.568,2.991
III,Naive,sub-01,27,1717,2.713,1.006,1.373
III,Excl_informed,sub-01,12,1085,5.671,0.150,2.961
III,Excl_informed,sub-01,104,839,12.567,6.456,2.161
III,Naive,sub-01,28,1350,7.315,4.436,2.557
III,Naive,sub-01,26,1574,5.595,0.073,4.201
II,Informed,sub-01,96,1271,-1.978,-1.699,-0.727
II,Excl_informed,sub-01,75,1821,0.354,-0.328,1.312
II,Excl_informed,sub-01,34,1493,-2.009,-3.865,2.336
II,Naive,sub-01,51,2102,-1.340,-5.493,-0.000
II,Informed,sub-01,44,1584,1.682,1.366,-0.699
II,Naive,sub-01,18,1313,5.004,-1.111,2.639
II,Naive,sub-01,25,1160,-1.022,-3.499,0.563
II,Excl_informed,sub-01,102,1944,-0.478,-6.486,7.164
II,Naive,sub-01,30,2119,1.070,9.288,-2.823
II,Naive,sub-01,59,1609,4.296,-1.897,-0.833
II,Excl_informed,sub-01,15,1002,-0.732,0.345,-0.858
II,Excl_informed,sub-01,101,578,-6.626,6.070,-1.194
II,Excl_informed,sub-01,98,1133,1.051,0.936,-2.605
II,Naive,sub-01,16,1267,7.268,4.468,2.372
II,Excl_informed,sub-01,9,625,0.226,0.470,1.319
II,Naive,sub-01,82,1846,1.425,-0.765,-1.519
II,Excl_informed,sub-01,41,909,3.904,-1.268,4.276
II,Naive,sub-01,83,1410,2.767,-1.533,1.446
II,Naive,sub-01,119,982,5.883,1.047,1.782
II,Excl_informed,sub-01,4,783,7.598,3.581,2.417
II,Excl_known,sub-01,22,2029,-0.359,-0.824,-0.466
II,Naive,sub-01,88,1625,-1.122,6.262,3.886
II,Naive,sub-01,112,812,1.425,3.301,-1.602
II,Excl_known,sub-01,81,1145,1.418,-3.477,-0.796
II,Naive,sub-01,24,443,1.337,5.492,-2.801
II,Excl_informed,sub-01,95,2485,-0.296,-1.568,2.944
II,Excl_informed,sub-01,39,1514,3.347,6.258,4.332
II,Excl_informed,sub-01,99,1540,4.593,-0.212,2.890
II,Naive,sub-01,109,769,3.874,4.355,-0.675
II,Excl_informed,sub-01,11,1088,3.495,-1.749,1.785
III,Excl_known,sub-01,22,1266,1.523,-2.958,0.215
III,Informed,sub-01,96,928,7.766,6.446,-4.771
III,Naive,sub-01,24,644,4.869,4.050,1.640
III,Informed,sub-01,44,1253,9.122,1.403,-4.530
III,Naive,sub-01,83,757,5.935,6.720,1.171
III,Naive,sub-01,59,657,13.017,7.871,-1.544
III,Naive,sub-01,82,1393,8.506,5.358,-0.774
III,Excl_informed,sub-01,98,575,-2.365,-0.051,2.888
III,Excl_informed,sub-01,102,1284,3.236,0.908,3.731
III,Naive,sub-01,109,793,8.724,6.133,-1.809
III,Excl_informed,sub-01,4,765,-0.109,4.791,-0.483
III,Excl_informed,sub-01,41,992,0.388,1.147,3.525
III,Naive,sub-01,51,1519,-5.054,-2.007,1.153
III,Excl_informed,sub-01,39,838,4.710,11.195,1.111
III,Naive,sub-01,30,825,10.192,5.047,-0.535
III,Excl_known,sub-01,81,747,1.834,5.731,0.237
III,Naive,sub-01,25,1132,8.644,10.772,1.801
III,Excl_informed,sub-01,95,1272,4.260,3.433,-10.777
III,Naive,sub-01,18,952,2.187,8.172,-3.268
III,Naive,sub-01,16,706,-3.182,5.786,2.205
III,Excl_informed,sub-01,99,1170,-5.202,3.948,4.388
III,Naive,sub-01,88,2784,8.405,9.147,-3.789
III,Excl_informed,sub-01,75,1019,5.087,4.977,-0.029
III,Excl_informed,sub-01,101,981,13.348,3.591,1.634
III,Excl_informed,sub-01,11,1012,9.600,3.433,-1.345
III,Naive,sub-01,112,1370,-9.240,13.691,5.479
III,Naive,sub-01,119,1087,-1.136,3.697,-3.733
III,Excl_informed,sub-01,9,1906,7.236,7.029,0.751
III,Excl_informed,sub-01,15,2267,4.604,1.313,-0.774
III,Excl_informed,sub-01,34,1364,3.950,-0.630,0.127
II,Excl_informed,sub-01,64,1258,-1.515,-1.712,-8.226
II,Naive,sub-01,49,1515,5.404,0.381,1.026
II,Excl_informed,sub-01,61,1162,9.984,2.014,1.445
II,Excl_informed,sub-01,97,1391,0.451,1.343,-0.661
II,Naive,sub-01,87,1446,4.629,3.560,1.895
II,Naive,sub-01,19,924,4.757,1.392,6.864
II,Naive,sub-01,77,1061,9.320,7.422,2.603
II,Excl_informed,sub-01,91,733,-0.470,0.567,-1.081
II,Excl_informed,sub-01,67,870,10.667,0.594,5.335
II,Excl_informed,sub-01,62,1492,8.993,3.977,-1.662
II,Excl_informed,sub-01,32,2038,7.922,6.747,-8.196
II,Excl_informed,sub-01,8,1010,8.675,5.604,1.222
II,Naive,sub-01,56,824,0.225,1.311,2.198
II,Excl_informed,sub-01,42,733,6.815,1.568,1.956
II,Naive,sub-01,23,993,2.728,2.440,2.116
II,Excl_informed,sub-01,5,786,8.665,1.960,7.353
II,Informed,sub-01,2,1762,-0.835,-0.250,1.826
II,Naive,sub-01,84,1119,1.533,1.753,-8.357
II,Naive,sub-01,47,1343,4.033,-1.346,-0.254
II,Naive,sub-01,52,761,-1.412,3.742,4.451
II,Excl_informed,sub-01,65,823,1.910,8.320,-3.417
II,Naive,sub-01,58,826,3.147,2.662,-1.979
II,Naive,sub-01,21,1214,-3.074,2.783,2.291
II,Informed,sub-01,38,1860,-2.470,1.746,4.108
II,Naive,sub-01,114,1098,1.118,-2.097,2.684
II,Excl_informed,sub-01,93,1840,5.788,5.234,0.997
II,Naive,sub-01,85,956,3.360,10.857,4.627
II,Excl_informed,sub-01,7,1164,9.440,-0.052,0.780
II,Naive,sub-01,29,840,3.475,0.326,0.197
II,Naive,sub-01,90,1510,6.489,0.224,2.685
III,Excl_informed,sub-01,7,2468,4.867,3.113,1.180
III,Naive,sub-01,29,1031,3.899,0.971,1.676
III,Excl_informed,sub-01,67,1567,3.051,5.136,3.825
III,Naive,sub-01,77,745,4.340,0.051,3.426
III,Excl_informed,sub-01,91,998,0.293,-0.613,1.474
III,Naive,sub-01,114,1732,5.640,10.822,2.990
III,Excl_informed,sub-01,42,785,1.676,3.943,-2.305
III,Naive,sub-01,47,912,2.312,-2.344,5.434
III,Naive,sub-01,58,635,5.492,5.491,-2.646
III,Naive,sub-01,85,670,1.202,2.775,6.498
III,Naive,sub-01,52,948,12.871,6.396,0.865
III,Excl_informed,sub-01,8,613,5.465,4.656,-0.448
III,Excl_informed,sub-01,5,1552,5.335,4.466,4.156
III,Excl_informed,sub-01,64,1077,8.476,2.569,0.428
III,Naive,sub-01,87,900,5.748,2.609,0.858
III,Naive,sub-01,90,832,3.410,0.846,4.989
III,Excl_informed,sub-01,97,1892,1.931,1.069,-2.190
III,Naive,sub-01,23,754,5.231,4.226,-1.827
III,Naive,sub-01,19,1191,1.346,6.405,-4.034
III,Excl_informed,sub-01,61,997,8.951,0.593,-2.292
III,Naive,sub-01,84,1053,11.533,6.335,1.191
III,Informed,sub-01,2,970,3.133,-1.479,2.503
III,Informed,sub-01,38,787,3.865,-1.906,5.657
III,Excl_informed,sub-01,62,1373,-4.960,3.665,-2.476
III,Naive,sub-01,21,1125,-2.981,2.877,3.661
III,Naive,sub-01,56,1228,5.036,0.737,1.916
III,Naive,sub-01,49,1273,0.925,10.026,-1.280
III,Excl_informed,sub-01,32,756,10.474,-0.421,-3.514
III,Excl_informed,sub-01,65,1263,0.917,8.336,-1.750
III,Excl_informed,sub-01,93,1834,5.890,-5.261,7.631
